"qseqid","sseqid","protein","drugs","nod","pident","len","mis","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"808396827","AKD44139.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","7","41","18","52","7.4","23.1"
"808396827","AKD44139.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","56","76","846","866","8.6","23.1"
"226377834","YP_002790881.1","Genome polyprotein","DB04473","1","56.31","3413","1439","28","14","3414","13","3385","0","3967"
"226377834","YP_002790881.1","Genome polyprotein","DB01693 DB01752","2","55.39","3414","1485","24","3","3412","2","3381","0","3918"
"226377834","YP_002790881.1","Genome polyprotein","DB04473","1","48.47","1079","540","11","291","1368","1","1064","0","1105"
"226377834","YP_002790881.1","Genome polyprotein","DB04473","1","65.48","646","216","4","1472","2115","1043","1683","0","887"
"226377834","YP_002790881.1","Genome polyprotein","DB08644","1","23.29","425","276","13","1531","1932","1065","1462","9.00E-12","69.3"
"226377834","YP_002790881.1","Genome polyprotein","DB08701","1","24.53","424","270","14","1532","1932","1070","1466","2.00E-11","68.6"
"226377834","YP_002790881.1","Genome polyprotein","DB07238","1","22.63","433","269","13","1531","1932","1065","1462","1.00E-10","65.5"
"226377834","YP_002790881.1","Genome polyprotein","DB05868 DB06038 DB06058 DB07582","4","23.08","429","264","14","1531","1928","1065","1458","5.00E-10","63.5"
"226377834","YP_002790881.1","Genome polyprotein","DB04137","1","25.77","454","262","20","1631","2040","1840","2262","6.00E-10","63.2"
"226377834","YP_002790881.1","Genome polyprotein","DB04137","1","25.79","190","95","7","3051","3229","3614","3768","7.00E-05","46.6"
"226377834","YP_002790881.1","Genome polyprotein","DB06913 DB07085 DB07185 DB07273 DB07275 DB07547 DB07770 DB08556","8","22.76","457","284","14","1531","1953","1065","1486","7.00E-10","63.2"
"226377834","YP_002790881.1","Genome polyprotein","DB02331 DB03605 DB04005 DB04137 DB04298 DB06974 DB07062 DB07169 DB07199 DB07200 DB07238 DB07414 DB07570 DB08031 DB08278 DB08279 DB08390 DB08481 DB08578 DB08579 DB08580 DB08581 DB08582 DB08701 DB08706 DB08710","26","22.76","457","284","14","1531","1953","1065","1486","8.00E-10","62.8"
"226377834","YP_002790881.1","Genome polyprotein","DB01720 DB04005","2","22.2","437","280","12","1518","1928","1056","1458","2.00E-09","61.6"
"226377834","YP_002790881.1","Genome polyprotein","DB08747","1","22.4","433","270","13","1531","1932","1065","1462","6.00E-09","60.1"
"226377834","YP_002790881.1","Genome polyprotein","DB03388 DB03647","2","22.46","423","280","13","1532","1932","1070","1466","2.00E-08","57.8"
"226377834","YP_002790881.1","NS3/4A protein","DB05521 DB08873","2","24.15","443","267","17","1509","1923","26","427","1.00E-07","55.1"
"226377834","YP_002790881.1","NH(3)-dependent NAD(+) synthetase","DB04099","1","34.48","87","48","2","964","1041","120","206","0.26","33.9"
"226377834","YP_002790881.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1541","1681","49","179","2.2","30.4"
"226377834","YP_002790881.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1022","1101","152","235","4.1","30.4"
"226377834","YP_002790881.1","Fumarate reductase flavoprotein subunit","DB07669","1","27.22","158","92","7","2484","2622","201","354","4.3","30.4"
"746873142","AJD81427.1","Genome polyprotein","DB01693 DB01752","2","58.16","98","41","0","1","98","275","372","5.00E-40","141"
"746873142","AJD81427.1","Genome polyprotein","DB04473","1","59.18","98","40","0","1","98","275","372","6.00E-40","141"
"746873142","AJD81427.1","Genome polyprotein","DB04473","1","58.7","92","38","0","7","98","1","92","2.00E-37","133"
"746873142","AJD81427.1","Reaction center protein H chain","DB04147 DB04464 DB07392 DB07551 DB07552 DB08215 DB08689 DB08690","8","44","25","14","0","30","54","69","93","5.6","23.5"
"746873142","AJD81427.1","Glutamate receptor ionotropic NMDA 2A","DB00289 DB00312 DB00418 DB00996 DB01174 DB01708 DB04896 DB06738","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873142","AJD81427.1","Glutamate receptor ionotropic NMDA 2A","DB00659 DB06741","2","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873142","AJD81427.1","Glutamate receptor ionotropic NMDA 2A","DB00142 DB00145 DB00454 DB00949 DB01043 DB01159 DB01520 DB06151","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873142","AJD81427.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","58","78","846","866","7.4","23.5"
"746873142","AJD81427.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","9","43","18","52","8.8","23.1"
"746873140","AJD81426.1","Genome polyprotein","DB01693 DB01752","2","58.16","98","41","0","1","98","275","372","5.00E-40","141"
"746873140","AJD81426.1","Genome polyprotein","DB04473","1","59.18","98","40","0","1","98","275","372","6.00E-40","141"
"746873140","AJD81426.1","Genome polyprotein","DB04473","1","58.7","92","38","0","7","98","1","92","2.00E-37","133"
"746873140","AJD81426.1","Reaction center protein H chain","DB04147 DB04464 DB07392 DB07551 DB07552 DB08215 DB08689 DB08690","8","44","25","14","0","30","54","69","93","5.6","23.5"
"746873140","AJD81426.1","Glutamate receptor ionotropic NMDA 2A","DB00289 DB00312 DB00418 DB00996 DB01174 DB01708 DB04896 DB06738","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873140","AJD81426.1","Glutamate receptor ionotropic NMDA 2A","DB00659 DB06741","2","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873140","AJD81426.1","Glutamate receptor ionotropic NMDA 2A","DB00142 DB00145 DB00454 DB00949 DB01043 DB01159 DB01520 DB06151","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873140","AJD81426.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","58","78","846","866","7.4","23.5"
"746873140","AJD81426.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","9","43","18","52","8.8","23.1"
"746873138","AJD81425.1","Genome polyprotein","DB01693 DB01752","2","58.16","98","41","0","1","98","275","372","5.00E-40","141"
"746873138","AJD81425.1","Genome polyprotein","DB04473","1","59.18","98","40","0","1","98","275","372","6.00E-40","141"
"746873138","AJD81425.1","Genome polyprotein","DB04473","1","58.7","92","38","0","7","98","1","92","2.00E-37","133"
"746873138","AJD81425.1","Reaction center protein H chain","DB04147 DB04464 DB07392 DB07551 DB07552 DB08215 DB08689 DB08690","8","44","25","14","0","30","54","69","93","5.6","23.5"
"746873138","AJD81425.1","Glutamate receptor ionotropic NMDA 2A","DB00289 DB00312 DB00418 DB00996 DB01174 DB01708 DB04896 DB06738","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873138","AJD81425.1","Glutamate receptor ionotropic NMDA 2A","DB00659 DB06741","2","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873138","AJD81425.1","Glutamate receptor ionotropic NMDA 2A","DB00142 DB00145 DB00454 DB00949 DB01043 DB01159 DB01520 DB06151","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873138","AJD81425.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","58","78","846","866","7.4","23.5"
"746873138","AJD81425.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","9","43","18","52","8.8","23.1"
"746873136","AJD81424.1","Genome polyprotein","DB01693 DB01752","2","58.16","98","41","0","1","98","275","372","6.00E-40","141"
"746873136","AJD81424.1","Genome polyprotein","DB04473","1","58.16","98","41","0","1","98","275","372","2.00E-39","139"
"746873136","AJD81424.1","Genome polyprotein","DB04473","1","58.7","92","38","0","7","98","1","92","2.00E-37","133"
"746873136","AJD81424.1","Reaction center protein H chain","DB04147 DB04464 DB07392 DB07551 DB07552 DB08215 DB08689 DB08690","8","44","25","14","0","30","54","69","93","4.5","23.9"
"746873136","AJD81424.1","Glutamate receptor ionotropic NMDA 2A","DB00289 DB00312 DB00418 DB00996 DB01174 DB01708 DB04896 DB06738","8","38.71","31","16","1","16","46","114","141","7","23.5"
"746873136","AJD81424.1","Glutamate receptor ionotropic NMDA 2A","DB00659 DB06741","2","38.71","31","16","1","16","46","114","141","7","23.5"
"746873136","AJD81424.1","Glutamate receptor ionotropic NMDA 2A","DB00142 DB00145 DB00454 DB00949 DB01043 DB01159 DB01520 DB06151","8","38.71","31","16","1","16","46","114","141","7","23.5"
"746873136","AJD81424.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","58","78","846","866","7.5","23.5"
"746873136","AJD81424.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","9","43","18","52","9.1","22.7"
"746873134","AJD81423.1","Genome polyprotein","DB01693 DB01752","2","58.16","98","41","0","1","98","275","372","5.00E-40","141"
"746873134","AJD81423.1","Genome polyprotein","DB04473","1","59.18","98","40","0","1","98","275","372","6.00E-40","141"
"746873134","AJD81423.1","Genome polyprotein","DB04473","1","58.7","92","38","0","7","98","1","92","2.00E-37","133"
"746873134","AJD81423.1","Reaction center protein H chain","DB04147 DB04464 DB07392 DB07551 DB07552 DB08215 DB08689 DB08690","8","44","25","14","0","30","54","69","93","5.6","23.5"
"746873134","AJD81423.1","Glutamate receptor ionotropic NMDA 2A","DB00289 DB00312 DB00418 DB00996 DB01174 DB01708 DB04896 DB06738","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873134","AJD81423.1","Glutamate receptor ionotropic NMDA 2A","DB00659 DB06741","2","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873134","AJD81423.1","Glutamate receptor ionotropic NMDA 2A","DB00142 DB00145 DB00454 DB00949 DB01043 DB01159 DB01520 DB06151","8","38.71","31","16","1","16","46","114","141","6.7","23.5"
"746873134","AJD81423.1","Kinesin-like protein KIF11","DB03996 DB04331 DB07064 DB08032 DB08033 DB08037 DB08198 DB08239 DB08244 DB08246 DB08250","11","52.38","21","10","0","58","78","846","866","7.4","23.5"
"746873134","AJD81423.1","MutT/nudix family protein","DB01975 DB02059 DB03148","3","37.14","35","22","0","9","43","18","52","8.8","23.1"
"746873130","AJD81421.1","Genome polyprotein","DB04473","1","56.52","69","29","1","1","69","3318","3385","4.00E-21","85.5"
"746873130","AJD81421.1","Genome polyprotein","DB01693 DB01752","2","56.76","74","30","2","1","74","3316","3387","1.00E-20","84.7"
"746873130","AJD81421.1","UDP-N-acetylenolpyruvoylglucosamine reductase","DB03147 DB07296","2","29.27","41","27","1","33","73","300","338","1","25"
"746873130","AJD81421.1","DNA topoisomerase 4 subunit A","DB01044 DB06771","2","25","36","27","0","36","71","442","477","2.1","23.9"
"746873130","AJD81421.1","Phosphoethanolamine/phosphocholine phosphatase","DB00122","1","42.11","19","11","0","53","71","68","86","2.7","23.5"
"746873130","AJD81421.1","Tyrosine phenol-lyase","DB03897","1","40.91","22","13","0","52","73","313","334","3.4","23.5"
"746873130","AJD81421.1","Tyrosine phenol-lyase","DB03897","1","40.91","22","13","0","52","73","313","334","3.4","23.5"
"746873130","AJD81421.1","Membrane primary amine oxidase","DB00780 DB01275 DB04334","3","40","30","17","1","1","30","396","424","4.2","23.1"
"746873130","AJD81421.1","Spectrin beta chain non-erythrocytic 1","DB01373 DB03401","2","36.36","33","21","0","37","69","1836","1868","5.8","22.7"
"746873130","AJD81421.1","Genome polyprotein","DB02313","1","46.67","15","8","0","5","19","1077","1091","9","22.3"
"746873130","AJD81421.1","Phenylalanine--tRNA ligase alpha subunit","DB07817","1","28.57","28","20","0","47","74","18","45","9.9","21.9"
"583828411","BAO49790.1","Genome polyprotein","DB01693 DB01752","2","50.32","155","77","0","1","155","223","377","1.00E-55","189"
"583828411","BAO49790.1","Genome polyprotein","DB04473","1","50.32","155","77","0","1","155","223","377","8.00E-54","183"
"583828411","BAO49790.1","Genome polyprotein","DB04473","1","57.73","97","41","0","59","155","1","97","6.00E-38","137"
"2731555","AAC58803.1","Genome polyprotein","DB04473","1","72.43","341","92","2","1","340","2950","3289","9.00E-167","516"
"2731555","AAC58803.1","Genome polyprotein","DB01693 DB01752","2","70.26","343","101","1","1","343","2949","3290","6.00E-162","503"
"2731555","AAC58803.1","Genome polyprotein","DB04137","1","25.79","190","95","7","74","252","3614","3768","8.00E-06","45.4"
"2731555","AAC58803.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","112","151","280","321","6.5","26.2"
"2731555","AAC58803.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","211","246","281","313","7.5","25.8"
"166344035","ABY86749.1","Genome polyprotein","DB01693 DB01752","2","65.1","255","89","0","1","255","2708","2962","2.00E-113","360"
"166344035","ABY86749.1","Genome polyprotein","DB04473","1","63.14","255","94","0","1","255","2709","2963","4.00E-108","344"
"166344035","ABY86749.1","DNA-dependent protein kinase catalytic subunit","DB00201 DB05210","2","36.67","30","19","0","81","110","642","671","1.9","27.3"
"166344035","ABY86749.1","Vascular endothelial growth factor receptor 3","DB00398 DB01268 DB04879 DB05075 DB06080 DB06101 DB06589 DB06626 DB08896 DB09078 DB09079","11","33.33","57","33","2","78","130","54","109","3.1","26.9"
"166344035","ABY86749.1","Carcinoembryonic antigen-related cell adhesion molecule 5","DB08217","1","22.52","111","79","3","1","110","569","673","3.1","26.6"
"166344035","ABY86749.1","Serine hydroxymethyltransferase mitochondrial","DB00114 DB00116 DB00145","3","33.33","48","29","2","181","226","24","70","7.6","25.4"
"166344035","ABY86749.1","Serine hydroxymethyltransferase","DB00114 DB00116 DB00145","3","33.33","48","29","2","181","226","24","70","8.2","25.4"
"54399528","AAV34151.1","Genome polyprotein","DB04473","1","56.31","3413","1439","28","14","3414","13","3385","0","3967"
"54399528","AAV34151.1","Genome polyprotein","DB01693 DB01752","2","55.39","3414","1485","24","3","3412","2","3381","0","3918"
"54399528","AAV34151.1","Genome polyprotein","DB04473","1","48.47","1079","540","11","291","1368","1","1064","0","1105"
"54399528","AAV34151.1","Genome polyprotein","DB04473","1","65.48","646","216","4","1472","2115","1043","1683","0","887"
"54399528","AAV34151.1","Genome polyprotein","DB08644","1","23.29","425","276","13","1531","1932","1065","1462","9.00E-12","69.3"
"54399528","AAV34151.1","Genome polyprotein","DB08701","1","24.53","424","270","14","1532","1932","1070","1466","2.00E-11","68.6"
"54399528","AAV34151.1","Genome polyprotein","DB07238","1","22.63","433","269","13","1531","1932","1065","1462","1.00E-10","65.5"
"54399528","AAV34151.1","Genome polyprotein","DB05868 DB06038 DB06058 DB07582","4","23.08","429","264","14","1531","1928","1065","1458","5.00E-10","63.5"
"54399528","AAV34151.1","Genome polyprotein","DB04137","1","25.77","454","262","20","1631","2040","1840","2262","6.00E-10","63.2"
"54399528","AAV34151.1","Genome polyprotein","DB04137","1","25.79","190","95","7","3051","3229","3614","3768","7.00E-05","46.6"
"54399528","AAV34151.1","Genome polyprotein","DB06913 DB07085 DB07185 DB07273 DB07275 DB07547 DB07770 DB08556","8","22.76","457","284","14","1531","1953","1065","1486","7.00E-10","63.2"
"54399528","AAV34151.1","Genome polyprotein","DB02331 DB03605 DB04005 DB04137 DB04298 DB06974 DB07062 DB07169 DB07199 DB07200 DB07238 DB07414 DB07570 DB08031 DB08278 DB08279 DB08390 DB08481 DB08578 DB08579 DB08580 DB08581 DB08582 DB08701 DB08706 DB08710","26","22.76","457","284","14","1531","1953","1065","1486","8.00E-10","62.8"
"54399528","AAV34151.1","Genome polyprotein","DB01720 DB04005","2","22.2","437","280","12","1518","1928","1056","1458","2.00E-09","61.6"
"54399528","AAV34151.1","Genome polyprotein","DB08747","1","22.4","433","270","13","1531","1932","1065","1462","6.00E-09","60.1"
"54399528","AAV34151.1","Genome polyprotein","DB03388 DB03647","2","22.46","423","280","13","1532","1932","1070","1466","2.00E-08","57.8"
"54399528","AAV34151.1","NS3/4A protein","DB05521 DB08873","2","24.15","443","267","17","1509","1923","26","427","1.00E-07","55.1"
"54399528","AAV34151.1","NH(3)-dependent NAD(+) synthetase","DB04099","1","34.48","87","48","2","964","1041","120","206","0.26","33.9"
"54399528","AAV34151.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1541","1681","49","179","2.2","30.4"
"54399528","AAV34151.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1022","1101","152","235","4.1","30.4"
"54399528","AAV34151.1","Fumarate reductase flavoprotein subunit","DB07669","1","27.22","158","92","7","2484","2622","201","354","4.3","30.4"
"15192820","AAK91609.1AF372422_1","Genome polyprotein","DB04473","1","50.54","279","129","6","1","276","119","391","1.00E-89","291"
"15192820","AAK91609.1AF372422_1","Genome polyprotein","DB04473","1","51.62","277","127","5","1","276","399","669","1.00E-89","292"
"15192820","AAK91609.1AF372422_1","Genome polyprotein","DB01693 DB01752","2","50.18","279","130","6","1","276","399","671","7.00E-88","287"
